Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
16808267,000000D9,false,Rx,0,8,A4,F2,00,10,00,F0,7F,CF,
16808271,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
16808273,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16808275,000001C8,false,Rx,0,8,00,00,00,00,F0,31,FF,FF,
16808277,00000265,false,Rx,0,8,F5,66,88,13,70,30,FF,FF,
16809704,00000340,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
16809708,0000042B,false,Rx,0,4,95,1F,72,30,00,00,00,00,
16811969,00000197,false,Rx,0,4,38,0D,FE,FC,00,00,00,00,
16813808,00000199,false,Rx,0,6,A6,F6,EB,7E,00,20,00,00,
16813810,0000019A,false,Rx,0,6,80,F6,40,7F,00,10,00,00,
16816217,000002EB,false,Rx,0,8,68,F5,11,11,11,62,11,FF,
16816221,000001E4,false,Rx,0,8,57,01,61,61,11,11,11,11,
16818158,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
16818162,000000A5,false,Rx,0,8,FA,09,FF,F7,FF,00,00,C1,
16818164,000000A7,false,Rx,0,7,76,F9,FF,F0,FF,FF,0F,00,
16818167,000000DC,false,Rx,0,6,2A,09,22,D0,07,EE,00,00,
16818170,000001BC,false,Rx,0,6,FF,FF,F0,FF,FF,FF,00,00,
16819224,00000292,false,Rx,0,5,0D,08,04,00,A4,00,00,00,
16819227,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16819231,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16819234,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16819237,000002D8,false,Rx,0,8,FD,FF,FF,FF,22,22,12,80,
16820380,00000302,false,Rx,0,7,2B,F6,B6,6F,01,00,00,00,
16820383,0000031B,false,Rx,0,6,FF,FF,F0,FF,FF,FF,00,00,
16820386,000001A1,false,Rx,0,5,2F,C3,00,00,81,00,00,00,
16820388,0000032B,false,Rx,0,8,B7,00,11,38,FF,FF,FF,FF,
16820391,00000384,false,Rx,0,8,FF,FF,F7,FF,FF,FF,FF,FF,
16822816,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16822820,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16823857,0000019F,false,Rx,0,6,94,F7,00,80,00,10,00,00,
16828225,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
16828228,000000FA,false,Rx,0,8,00,04,00,E0,7F,01,0A,C4,
16828231,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16829920,000001B3,false,Rx,0,8,C4,12,00,0D,00,FF,FF,98,
16829923,000002A7,false,Rx,0,5,C1,F4,FE,FF,14,00,00,00,
16830970,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
16833834,00000199,false,Rx,0,6,60,F8,F5,7E,00,20,00,00,
16833838,0000019A,false,Rx,0,6,2D,F8,4A,7F,00,10,00,00,
16834922,000001C0,false,Rx,0,8,D1,3E,00,40,63,55,55,57,
16834925,00000314,false,Rx,0,5,50,80,1D,FF,FF,00,00,00,
16834928,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16834931,00000349,false,Rx,0,5,FE,FF,FE,FF,FF,00,00,00,
16837798,00000510,false,Rx,0,8,40,10,00,02,03,92,01,00,
16837802,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
16837804,000000A5,false,Rx,0,8,1D,0A,FF,F7,FF,00,00,C1,
16837807,000000A7,false,Rx,0,7,BC,FA,FF,F0,FF,FF,0F,00,
16838817,000000DC,false,Rx,0,6,94,0A,22,D0,07,EE,00,00,
16838820,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
16838823,00000347,false,Rx,0,8,38,4A,F8,2A,FC,FF,F8,FF,
16840630,000001A1,false,Rx,0,5,DB,C4,00,00,81,00,00,00,
16841923,00000197,false,Rx,0,4,B4,0E,FE,FC,00,00,00,00,
16841927,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16843096,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16843100,0000019F,false,Rx,0,6,B7,F9,FE,7F,00,10,00,00,
16845222,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
16845225,000001E1,false,Rx,0,6,B5,F1,00,FF,FF,FF,00,00,
16847107,000002BB,false,Rx,0,5,A9,F7,3F,00,F2,00,00,00,
16848272,000000D9,false,Rx,0,8,CD,F6,00,10,00,F0,7F,CF,
16848275,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
16848277,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16848281,00000201,false,Rx,0,8,1B,6F,4D,7E,00,FF,F0,FF,
16848283,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
16849693,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
16853843,00000199,false,Rx,0,6,B4,FA,F5,7E,00,20,00,00,
16853846,0000019A,false,Rx,0,6,91,FA,45,7F,00,10,00,00,
16858112,000000D9,false,Rx,0,8,90,F7,00,10,00,F0,7F,CF,
16858115,000000A5,false,Rx,0,8,40,0B,FF,F7,FF,00,00,C1,
16858118,000000A7,false,Rx,0,7,FA,FB,FF,F0,FF,FF,0F,00,
16858121,000000DC,false,Rx,0,6,FE,0B,22,D0,07,EE,00,00,
16858124,00000302,false,Rx,0,7,24,FA,B6,6F,01,00,00,00,
16860570,000001A1,false,Rx,0,5,46,C5,00,00,81,00,00,00,
16860573,000003A1,false,Rx,0,8,00,01,00,03,00,C0,00,F0,
16862822,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16862825,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16863860,0000019F,false,Rx,0,6,71,FB,02,80,00,10,00,00,
16865173,000002E0,false,Rx,0,6,F4,F7,75,40,24,FF,00,00,
16865177,00000065,false,Rx,0,8,01,83,30,03,FF,FF,FF,FF,
16865179,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16867359,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
16867363,000001E4,false,Rx,0,8,B0,02,61,61,11,11,11,11,
16867365,000000D9,false,Rx,0,8,CC,F8,00,10,00,F0,7F,CF,
16868470,000002EB,false,Rx,0,8,8F,F6,11,11,11,62,11,FF,
16868473,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16868476,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
16868478,00000145,false,Rx,0,3,C8,9F,F0,00,00,00,00,00,
16868480,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
16870360,0000019D,false,Rx,0,8,0A,3E,92,02,FF,FF,FF,FF,
16870364,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
16871924,00000197,false,Rx,0,4,BD,00,FE,FC,00,00,00,00,
16873846,00000199,false,Rx,0,6,BE,FC,E1,7E,00,20,00,00,
16873849,0000019A,false,Rx,0,6,23,FC,40,7F,00,10,00,00,
16874920,000001C0,false,Rx,0,8,D0,30,00,40,63,55,55,57,
16874923,00000376,false,Rx,0,3,52,15,11,00,00,00,00,00,
16874926,000000CA,false,Rx,0,8,6F,29,00,00,00,00,FD,F7,
16878152,000000D9,false,Rx,0,8,91,F9,00,10,00,F0,7F,CF,
16878156,000000A5,false,Rx,0,8,CE,0C,FF,F7,FF,00,00,C1,
16878159,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16878162,000000A7,false,Rx,0,7,35,FC,FF,F0,FF,FF,0F,00,
16878165,000000DC,false,Rx,0,6,F5,0C,22,D0,07,EE,00,00,
16879249,00000163,false,Rx,0,8,F2,FC,04,25,13,15,04,F5,
16879252,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16879255,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16880505,000001A1,false,Rx,0,5,FC,C6,00,00,81,00,00,00,
16882817,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16882821,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16883860,0000019F,false,Rx,0,6,10,FD,02,80,00,10,00,00,
16885113,0000036E,false,Rx,0,5,C8,F9,FE,FF,14,00,00,00,
16885117,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
16885119,0000012F,false,Rx,0,8,06,7D,FA,DD,FF,FF,FF,00,
16888239,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
16888242,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
16888244,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16888246,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
16888249,00000397,false,Rx,0,7,C2,FF,FF,FF,FF,FF,FF,00,
16889419,0000041E,false,Rx,0,8,00,F1,CF,FF,FF,FF,FF,FF,
16892167,000000AB,false,Rx,0,8,4A,F2,04,00,00,D0,FF,FF,
16892171,00000276,false,Rx,0,8,C0,00,00,00,00,C0,FF,FF,
16892174,00000200,false,Rx,0,8,01,00,74,FF,FF,00,FF,C0,
16893848,00000199,false,Rx,0,6,6A,FE,E1,7E,00,20,00,00,
16893852,0000019A,false,Rx,0,6,F7,FE,40,7F,00,10,00,00,
16896102,00000319,false,Rx,0,5,1C,48,FE,FF,00,00,00,00,
16896105,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16898125,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
16898127,000000A5,false,Rx,0,8,93,0D,FF,F7,FF,00,00,C1,
16898129,000000A7,false,Rx,0,7,73,FD,FF,F0,FF,FF,0F,00,
16898131,000000DC,false,Rx,0,6,9F,0D,22,D0,07,EE,00,00,
16898133,00000302,false,Rx,0,7,21,FE,B6,6F,01,00,00,00,
16899237,00000201,false,Rx,0,8,31,6F,62,7E,00,FF,F0,FF,
16899239,000003FD,false,Rx,0,5,58,01,20,FF,FF,00,00,00,
16900693,000001A1,false,Rx,0,5,61,C7,00,00,81,00,00,00,
16901919,00000197,false,Rx,0,4,32,01,FE,FC,00,00,00,00,
16901922,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16903032,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16903036,0000019F,false,Rx,0,6,4C,F0,05,80,00,10,00,00,
16905555,0000003C,false,Rx,0,8,45,A8,03,92,01,00,2A,FF,
16908138,0000031C,false,Rx,0,8,FF,3F,FF,FF,09,00,40,FD,
16908141,000000D9,false,Rx,0,8,A5,FC,00,10,00,F0,7F,CF,
16908144,0000030C,false,Rx,0,5,DA,F0,FE,FF,14,00,00,00,
16908146,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16909193,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
16909197,00000265,false,Rx,0,8,F5,66,88,13,70,30,FF,FF,
16910424,000002A7,false,Rx,0,5,5C,F5,FE,FF,14,00,00,00,
16910426,000001DD,false,Rx,0,8,00,00,00,F0,FF,FF,FF,FF,
16910429,000001C3,false,Rx,0,8,C4,41,00,00,00,00,00,00,
16910430,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
16912633,0000015D,false,Rx,0,8,FF,FF,FF,0F,F0,FF,FF,FF,
16912636,0000021D,false,Rx,0,8,00,00,00,FF,FF,FF,FF,FF,
16913620,00000203,false,Rx,0,8,70,81,00,FF,FF,FF,00,C0,
16913622,00000199,false,Rx,0,6,16,F1,E1,7E,00,20,00,00,
16913624,0000019A,false,Rx,0,6,8B,F1,40,7F,00,10,00,00,
16915161,000001C0,false,Rx,0,8,8D,31,00,40,63,55,55,57,
16916425,000002EB,false,Rx,0,8,D2,F7,11,11,11,62,11,FF,
16916429,000001E4,false,Rx,0,8,ED,03,61,61,11,11,11,11,
16918643,000000D9,false,Rx,0,8,F8,FD,00,10,00,F0,7F,CF,
16918646,000000A5,false,Rx,0,8,74,0E,FF,F7,FF,00,00,C1,
16918648,000000A7,false,Rx,0,7,B9,FE,FF,F0,FF,FF,0F,00,
16918650,000000DC,false,Rx,0,6,21,0E,22,D0,07,EE,00,00,
16918651,0000032B,false,Rx,0,8,B7,00,12,38,FF,FF,FF,FF,
16920643,000001A1,false,Rx,0,5,09,C8,00,00,81,00,00,00,
16922882,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16922884,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16922886,000003CA,false,Rx,0,8,F4,60,60,FF,0A,36,FF,FF,
16922888,000007C3,false,Rx,0,8,13,01,0C,76,06,05,02,00,
16922890,000007C4,false,Rx,0,4,00,00,00,1F,00,00,00,00,
16923967,0000019F,false,Rx,0,6,22,F2,06,80,00,10,00,00,
16923970,000007C5,false,Rx,0,8,00,00,02,01,00,01,01,AA,
16923972,000005E0,false,Rx,0,8,11,03,00,07,00,00,C4,00,
16923973,000007C6,false,Rx,0,3,00,00,00,00,00,00,00,00,
16925106,000001BB,false,Rx,0,8,FF,FF,00,FF,FF,FF,FF,FF,
16925109,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
16925111,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16928640,000000D9,false,Rx,0,8,1F,FE,00,10,00,F0,7F,CF,
16928643,000000FA,false,Rx,0,8,00,14,00,E0,7F,01,0A,C4,
16928645,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16930127,000001B3,false,Rx,0,8,C4,12,00,0E,00,FF,FF,99,
16932350,00000197,false,Rx,0,4,BE,02,FE,FC,00,00,00,00,
16932352,000001DF,false,Rx,0,8,00,00,00,00,DE,FF,FF,FF,
16933919,00000199,false,Rx,0,6,C2,F3,E1,7E,00,20,00,00,
16933921,0000019A,false,Rx,0,6,8C,F3,45,7F,00,10,00,00,
16933924,000002EC,false,Rx,0,8,F0,0C,00,00,FF,FF,07,00,
16933926,000002F3,false,Rx,0,8,FF,FF,00,FF,FF,FF,FF,FF,
16937855,00000510,false,Rx,0,8,40,10,00,02,03,92,01,00,
16937857,000000D9,false,Rx,0,8,1E,F0,00,10,00,F0,7F,CF,
16937859,000000A5,false,Rx,0,8,75,00,FF,F7,FF,00,00,C1,
16937861,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16938907,000000A7,false,Rx,0,7,3A,F0,FF,F0,FF,FF,0F,00,
16938910,000000DC,false,Rx,0,6,37,00,22,D0,07,EE,00,00,
16938912,00000173,false,Rx,0,8,4D,F1,00,02,20,00,D2,1F,
16938914,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16938915,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16940035,00000302,false,Rx,0,7,68,F3,B6,6F,01,00,00,00,
16940038,000001A1,false,Rx,0,5,94,C9,00,00,81,00,00,00,
16942876,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16942879,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16943910,0000019F,false,Rx,0,6,F9,F4,05,80,00,10,00,00,
16945656,000002A5,false,Rx,0,2,FE,FE,00,00,00,00,00,00,
16947378,000002BB,false,Rx,0,5,C1,F8,3F,00,F2,00,00,00,
16947381,00000385,false,Rx,0,8,FF,FC,FF,5E,F5,3F,FF,DE,
16948653,000000D9,false,Rx,0,8,43,F1,00,10,00,F0,7F,CF,
16948656,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
16948658,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16948659,00000201,false,Rx,0,8,46,6F,78,7E,00,FF,F0,FF,
16949277,000001B9,false,Rx,0,8,00,FF,FF,FF,FF,FF,FF,FF,
16949279,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
16949281,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
16951062,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
16953837,00000199,false,Rx,0,6,18,F5,EB,7E,00,20,00,00,
16953840,0000019A,false,Rx,0,6,70,F5,44,7F,00,10,00,00,
16954972,000001C0,false,Rx,0,8,6A,32,00,40,63,55,55,57,
16954974,000000CA,false,Rx,0,8,88,2A,00,00,00,00,FD,F7,
16954976,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16958572,000000D9,false,Rx,0,8,A4,F2,00,10,00,F0,7F,CF,
16958575,000000A5,false,Rx,0,8,28,01,FF,F7,FF,00,00,C1,
16958577,000000A7,false,Rx,0,7,7C,F1,FF,F0,FF,FF,0F,00,
16958578,000000DC,false,Rx,0,6,5D,01,22,D0,07,EE,00,00,
16959840,0000026B,false,Rx,0,8,6C,13,FD,FF,FF,FF,FF,FF,
16959842,000001A1,false,Rx,0,5,2E,CA,00,00,81,00,00,00,
16962010,00000197,false,Rx,0,4,31,03,FE,FC,00,00,00,00,
16962012,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16963410,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16963413,00000293,false,Rx,0,5,59,A0,FE,FF,14,00,00,00,
16963415,0000019F,false,Rx,0,6,3E,F6,F0,7F,00,10,00,00,
16965407,0000036F,false,Rx,0,5,BD,FA,FE,FF,14,00,00,00,
16965410,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
16965414,000002E0,false,Rx,0,6,88,F8,75,40,24,FF,00,00,
16965416,00000065,false,Rx,0,8,8F,84,30,03,FF,FF,FF,FF,
16968272,000000D9,false,Rx,0,8,F9,F3,00,10,00,F0,7F,CF,
16968275,000000FA,false,Rx,0,8,03,10,08,02,38,59,28,CA,
16968278,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16968281,00000284,false,Rx,0,8,C8,80,0C,FF,FF,FF,FF,0F,
16968283,000003AD,false,Rx,0,8,00,F0,FF,FF,FF,52,FF,FF,
16969365,000001AE,false,Rx,0,3,07,65,1A,00,00,00,00,00,
16969367,000001E4,false,Rx,0,8,63,04,61,61,11,11,11,11,
16969370,000002EB,false,Rx,0,8,8E,F8,11,11,11,62,11,FF,
16973887,00000199,false,Rx,0,6,77,F7,E1,7E,00,20,00,00,
16973891,0000019A,false,Rx,0,6,39,F7,45,7F,00,10,00,00,
16973892,0000028E,false,Rx,0,5,87,D0,FE,FF,14,00,00,00,
16974944,00000376,false,Rx,0,3,86,16,11,00,00,00,00,00,
16974947,000005C0,false,Rx,0,8,29,FF,7F,00,FF,FF,FF,FF,
16974948,00000346,false,Rx,0,4,D9,5E,21,FF,00,00,00,00,
16978120,000000D9,false,Rx,0,8,77,F4,00,10,00,F0,7F,CF,
16978123,000000A5,false,Rx,0,8,CF,02,FF,F7,FF,00,00,C1,
16978125,000000A7,false,Rx,0,7,B6,F2,FF,F0,FF,FF,0F,00,
16978126,000000DC,false,Rx,0,6,E3,02,22,D0,07,EE,00,00,
16978128,00000294,false,Rx,0,5,1B,C8,FE,FF,14,00,00,00,
16979249,00000163,false,Rx,0,8,5A,F7,04,25,12,15,04,F5,
16979251,00000302,false,Rx,0,7,6D,F7,B6,6F,01,00,00,00,
16980702,000001A1,false,Rx,0,5,B3,CB,00,00,81,00,00,00,
16982873,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16982875,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
16983938,0000019F,false,Rx,0,6,A6,F8,04,80,00,10,00,00,
16983941,00000301,false,Rx,0,7,C7,C8,04,72,FF,FF,2F,00,
16985599,0000012F,false,Rx,0,8,E1,7E,FA,DD,FF,FF,FF,00,
16985602,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
16986714,000000C0,false,Rx,0,2,FB,40,00,00,00,00,00,00,
16988267,000000D9,false,Rx,0,8,2A,F5,00,10,00,F0,7F,CF,
16988269,000000FA,false,Rx,0,8,05,86,12,08,76,76,76,00,
16988271,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
16988273,00000173,false,Rx,0,8,C3,F6,00,02,20,00,D2,1F,
16988275,000003E9,false,Rx,0,8,FF,FF,0F,FF,FF,FF,FF,FF,
16990459,000002A7,false,Rx,0,5,E6,F6,FE,FF,14,00,00,00,
16990461,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
16991934,00000197,false,Rx,0,4,BB,04,FE,FC,00,00,00,00,
16993895,00000199,false,Rx,0,6,61,F9,E1,7E,00,20,00,00,
16993898,0000019A,false,Rx,0,6,2F,F9,45,7F,00,10,00,00,
16995047,000001C0,false,Rx,0,8,37,33,00,40,63,55,55,57,
16995050,0000032E,false,Rx,0,8,58,C8,FF,8C,84,7F,00,20,
16995052,00000314,false,Rx,0,5,50,80,1D,FF,FF,00,00,00,
16997584,0000037F,false,Rx,0,2,FF,F0,00,00,00,00,00,00,
16997587,000000D9,false,Rx,0,8,CD,F6,00,10,00,F0,7F,CF,
16997588,000000A5,false,Rx,0,8,92,03,FF,F7,FF,00,00,C1,
16998665,000000A7,false,Rx,0,7,F0,F3,FF,F0,FF,FF,0F,00,
16998668,000000DC,false,Rx,0,6,89,03,22,D0,07,EE,00,00,
16998670,00000297,false,Rx,0,7,FF,FD,F0,E0,F0,F0,A8,00,
16998671,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16998673,000001CE,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16999795,000001CF,false,Rx,0,8,64,68,96,00,00,F0,00,00,
16999797,00000201,false,Rx,0,8,5C,6F,8D,7E,00,FF,F0,FF,
16999799,000003B4,false,Rx,0,8,FF,FF,FC,FF,F8,F8,00,FF,
16999801,000003FD,false,Rx,0,5,E2,02,20,FF,FF,00,00,00,
16999803,000001A1,false,Rx,0,5,47,CC,00,00,81,00,00,00,
17002830,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17002832,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17003874,0000019F,false,Rx,0,6,3C,FA,00,80,00,10,00,00,
17005220,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
17005223,0000003C,false,Rx,0,8,18,A9,03,92,01,00,2A,FF,
17008192,000000FA,false,Rx,0,8,05,FD,FD,FD,FD,FD,FD,E9,
17008196,000000D9,false,Rx,0,8,90,F7,00,10,00,F0,7F,CF,
17008197,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
17008200,000001C8,false,Rx,0,8,00,00,00,00,F0,31,FF,FF,
17009270,00000265,false,Rx,0,8,F5,66,88,13,70,30,FF,FF,
17009273,00000340,false,Rx,0,2,F3,FF,00,00,00,00,00,00,
17009275,0000042B,false,Rx,0,4,95,1F,72,30,00,00,00,00,
17013888,00000199,false,Rx,0,6,B5,FB,E1,7E,00,20,00,00,
17013890,0000019A,false,Rx,0,6,40,FB,4F,7F,00,10,00,00,
17015441,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
17015443,000002EB,false,Rx,0,8,D3,F9,11,11,11,62,11,FF,
17015446,000001E4,false,Rx,0,8,3E,05,61,61,11,11,11,11,
17018193,000000D9,false,Rx,0,8,CC,F8,00,10,00,F0,7F,CF,
17018196,000000A5,false,Rx,0,8,1C,04,FF,F7,FF,00,00,C1,
17018198,000000A7,false,Rx,0,7,3F,F4,FF,F0,FF,FF,0F,00,
17018200,000000DC,false,Rx,0,6,82,04,22,D0,07,EE,00,00,
17018202,00000302,false,Rx,0,7,62,FB,B6,6F,01,00,00,00,
17019312,0000032B,false,Rx,0,8,B7,00,15,38,FF,FF,FF,FF,
17020613,000001A1,false,Rx,0,5,DA,CD,00,00,81,00,00,00,
17021975,00000197,false,Rx,0,4,34,05,FE,FC,00,00,00,00,
17021978,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17023119,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17023122,0000019F,false,Rx,0,6,26,FC,FA,7F,00,10,00,00,
17028306,000000D9,false,Rx,0,8,91,F9,00,10,00,F0,7F,CF,
17028308,000000FA,false,Rx,0,8,00,24,00,E0,7F,01,0A,C4,
17028311,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
17029971,000001B3,false,Rx,0,8,C4,12,00,00,00,FF,FF,8B,
17029973,0000008F,false,Rx,0,8,FF,FF,00,7D,F2,FF,FF,FF,
17033895,00000199,false,Rx,0,6,D4,FD,E1,7E,00,20,00,00,
17033898,0000019A,false,Rx,0,6,9A,FD,45,7F,00,10,00,00,
17034992,000001C0,false,Rx,0,8,B9,34,00,40,63,55,55,57,
17034994,000000CA,false,Rx,0,8,D5,2B,00,00,00,00,FD,F7,
17034996,00000349,false,Rx,0,5,FE,FF,FE,FF,FF,00,00,00,
17037850,00000510,false,Rx,0,8,40,10,00,02,03,92,01,00,
17037853,000000D9,false,Rx,0,8,76,FA,00,10,00,F0,7F,CF,
17037854,000000A5,false,Rx,0,8,41,05,FF,F7,FF,00,00,C1,
17037857,000000A7,false,Rx,0,7,79,F5,FF,F0,FF,FF,0F,00,
17037859,000000DC,false,Rx,0,6,E8,05,22,D0,07,EE,00,00,
17039089,00000173,false,Rx,0,8,25,FB,00,02,20,00,D2,1F,
17040588,000001A1,false,Rx,0,5,60,CE,00,00,81,00,00,00,
17042829,00000083,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17042832,00000254,false,Rx,0,8,FF,7F,FF,7F,FF,7F,FF,7F,
17042834,00000296,false,Rx,0,5,BF,E1,FE,FF,14,00,00,00,
17043930,0000019F,false,Rx,0,6,E0,FE,06,80,00,10,00,00,
17045162,0000036E,false,Rx,0,5,72,FA,FE,FF,14,00,00,00,
17045165,000001DB,false,Rx,0,8,64,00,0A,6E,C0,FF,00,FF,
17045169,00000232,false,Rx,0,8,0F,FF,F8,FF,FF,FF,FF,FF,
17045171,00000096,false,Rx,0,8,64,00,54,AA,01,FF,FF,FF,
17045174,000001E1,false,Rx,0,6,0B,F2,00,FF,FF,FF,00,00,
17047132,000002BB,false,Rx,0,5,5C,F9,3F,00,F2,00,00,00,
17048262,000000D9,false,Rx,0,8,2B,FB,00,10,00,F0,7F,CF,
17048266,000000FA,false,Rx,0,8,02,C0,08,00,C8,07,D0,D7,
17048268,000002AE,false,Rx,0,8,FF,00,FF,64,FF,AF,64,00,
17048270,00000201,false,Rx,0,8,71,6F,A3,7E,00,FF,F0,FF,
17048272,000002C4,false,Rx,0,8,00,00,00,FF,FF,00,00,0F,
17049717,0000029D,false,Rx,0,8,FF,FF,FF,FF,0F,FF,FF,FF,
17051927,00000197,false,Rx,0,4,B8,06,FE,FC,00,00,00,00,
17053907,00000199,false,Rx,0,6,7C,F0,E1,7E,00,20,00,00,
17053909,0000019A,false,Rx,0,6,32,F0,45,7F,00,10,00,00,
17058156,000000D9,false,Rx,0,8,A5,FC,00,10,00,F0,7F,CF,
17058159,000000A5,false,Rx,0,8,A6,06,FF,F7,FF,00,00,C1,
17058162,00000095,false,Rx,0,8,64,68,96,00,00,F0,00,00,
17058165,000000A7,false,Rx,0,7,B3,F6,FF,F0,FF,FF,0F,00,
17058168,000000DC,false,Rx,0,6,56,06,22,D0,07,EE,00,00,
17059360,0000029C,false,Rx,0,8,FD,FF,0D,00,FD,E4,FF,FF,
